Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link;Status_Duplicidade
;Dispensa;Serrinha dos Pintos;FUNDO DE SAUDE DO MUNICIPIO DE SERRINHA DOS PINTOS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de seriviço de coleta, transporte, tratamento térmico por incineração e disposição final das cinzas dos Resíduos “A”, “B” e “E” dos Serviços de Saúde, de acordo com as resoluções nº 358/05 e 316/02 do CONAMA e RDC ANVISA nº 222/18.;56320.0;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de equipamentos de informática (itens da ARP cancelada de n° 68/2025 e novos), destinado a atender as Secretarias Municipais do Município de Santana do Seridó/RN.;51651.2;;REPETIDO
;Dispensa;Japi;MUNICIPIO DE JAPI;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Prestação de empresa especializada para prestação de serviços de confecção de materiais gráficos para atender as demandas da Secretaria Municipal de Administração e demais Secretarias de Japi/RN;0.0;;REPETIDO
;Dispensa;Antônio Martins;MUNICIPIO DE ANTONIO MARTINS;OBRAS;OUTROS;OBRAS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ENGENHARIA PARA A EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO EM PARALELEPÍPEDOS NA RUA PEDRO LÚCIO, NO MUNICÍPIO DE ANTÔNIO MARTINS/RN, COM UTILIZAÇÃO DE SALDO REMANESCENTE DE RECURSOS ORIUNDOS DA EMENDA ESTADUAL Nº 924/2024, CONFORME PROJETOS, ESPECIFICAÇÕES TÉCNICAS, PLANILHAS ORÇAMENTÁRIAS, CRONOGRAMA FÍSICO–FINANCEIRO E DEMAIS DOCUMENTOS QUE INTEGRAM ESTE EDITAL E SEUS ANEXOS.;25069.73;;REPETIDO
;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para fornecimento de água mineral natural, sem gás, acondicionada em garrafões de 20 (vinte) litros, em garrafas de 500 ml e em copos de 200 ml, bem como garrafões vazios para reposição/troca e sacos de gelo, destinados ao atendimento das necessidades da Câmara Municipal de Ceará-Mirim/RN.;8575.0;;REPETIDO
;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Processo de despesa, em caráter emergencial, para atender atender decisão judicial de realização de Procedimento de CROSSLINKING CORNEANO BILATERAL, da paciente Sra. L.Y.E.S., conforme demanda da Secretaria Municipal de Saúde – SESAU.;15000.0;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para locação de ponto eletrônico e software para o controle de ponto eletrônico, além de instalação, implantação e treinamento, para atender as demandas das Secretarias Municipais do Município de Santana do Seridó/RN.;6754.5;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição gás GLP 13kg, somente recarga e vasilhame, destinados a atender as demandas das Secretarias Municipais do Município de Santana do Seridó/RN.;42140.0;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviços de médico veterinário para atender as demandas da Secretaria Municipal de Agricultura Recursos Hídricos e Meio Ambiente do município de Santana do Seridó/RN.;37200.0;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de fardamentos específicos, destinados a atender as demandas da Secretaria Municipal de Educação e Cultura.;31714.44;;REPETIDO
;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de serviços de locação de impressoras e scanners com suporte técnico e assistência para reposição de peças e recargas de toner laser, tintas e todo material necessário para o perfeito funcionamento, assim atendendo as necessidades da Câmara Municipal de Ceará-Mirim/RN.;51030.48;;REPETIDO
;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada no fornecimento de gás de cozinha (GLP) de 13 kg, destinada ao uso dos setores e no atendimento e disponibilidade ao público em geral, bem como os Gabinetes dos (as) Senhores (as) Vereadores (as), nesse sentido também para as sessões ordinárias e extraordinárias, audiências públicas e aos servidores.;2386.6;;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de gás de cozinha (GLP), destinado a atender às necessidades de uso e ao pleno funcionamento das repartições públicas das Secretarias do Município.;65361.56;;REPETIDO
;Dispensa;Sítio Novo;SITIO NOVO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Prestação de serviços de assessoria técnica especializada para o gerenciamento, manutenção preventiva e corretiva, e suporte especializado ao Sistema de Apoio ao Processo Legislativo, abrangendo o auxílio na alimentação das proposições, organização de sessões plenárias e atualização da base de leis municipais, conforme especificações constantes no Termo de Referência;54189.96;;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação do serviço de fornecimento de refeições prontas para atender a demanda do município de São Rafael/RN;19508.5;;REPETIDO
;Dispensa;Martins;MUNICIPIO DE MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de mochilas confeccionadas em nylon, destinadas à distribuição aos professores da rede municipal de educação do municipio de Martins-RN, durante a jornada pedagógica do ano letivo de 2026, conforme especificações técnicas descritas.;23138.0;;REPETIDO
;Dispensa;Santana do Matos;SANTANA DO MATOS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para prestação de serviços técnicos de operação dos sistemas e sonorização, produção e gravação de imagens, vídeos e áudios, distribuição do material gravado compatível com as mídias digitais existentes no mercado local durante as sessões da Câmara Municipal de Santana do Matos/RN;36343.44;https://transparencia.agilirn.com.br/camsantanamatos-rn/licitacoes/licitacao?id=196;REPETIDO
;Dispensa;Sítio Novo;SITIO NOVO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa para prestação de serviços de assessoria em transparência pública, visando atender aos critérios do radar da transparência pública do tribunal de contas do estado do Rio Grande do Norte – TCE/RN e da Atricon, abrangendo: identificação e correção de lacunas de informações, notificação e apoio aos setores competentes para inclusão de dados, acompanhamento e evolução contínua do sistema de transparência pública, padronização e atualização contínua das informações disponibilizadas no portal da transparência, bem como implantação e manutenção de plataforma tecnológica que facilite a participação cidadã, otimize os mecanismos de fiscalização dos órgãos de controle e assegure suporte à prestação de contas do poder legislativo;64325.64;;REPETIDO
;Dispensa;Mossoró;MUNICIPIO DE MOSSORO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de materiais, destinado a prevenção e o combate a incêndios nas dependências do Ginásio de Esporte Engº Pedro Ciarlini Neto.;16930.14;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Mossoro-1230/DE-01-2026-2026-450047;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Serviço de hospedagem para atender as demandas do município de São Rafael/RN.;40276.5;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ORGANIZAÇÃO DA JORNADA PEDAGÓGICA E SEMINÁRIO DE EDUCAÇÃO NO ANO DE 2026, ATENDENDO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DO MUNICÍPIO DE JARDIM DE PIRANHAS-RN;65232.64;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;OBRAS;OUTROS;OBRAS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA ELABORAÇÃO DE PROJETOS COMPLEMENTARES E ORÇAMENTO DE OBRAS PÚBLICAS REALIZADAS COM RECURSOS PRÓPRIOS DO MUNICÍPIO OU ATRAVÉS DE CONVÊNIOS FIRMADOS ENTRE ESTA MUNICIPALIDADE E GOVERNO FEDERAL;50799.96;;REPETIDO
;Dispensa;Parelhas;MUNICIPIO DE PARELHAS;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;[Portal de Compras Públicas] - Aquisição de medicamentos por ordem judicial;13534.08;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Parelhas-1046/DE-35-2025-2026-449594;REPETIDO
;Dispensa;Parelhas;MUNICIPIO DE PARELHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - AQUISIÇÃO DE FRALDAS DESCARTÁVEIS POR ORDEM JUDICIAL;12650.4;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Parelhas-1046/DE-33-2026-2026-449630;REPETIDO
;Dispensa;Martins;MUNICIPIO DE MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a locação de software de controle de frequência (ponto eletrônico), com tecnologia de validação biométrica facial e geolocalização, destinado ao registro, gerenciamento e acompanhamento da jornada de trabalho dos servidores, conforme especificações técnicas, requisitos funcionais e condições estabelecidas no Termo de Referência conforme condições, quantidades, exigências e estimativas contidas neste Termo de Referência.;18300.0;;REPETIDO
;Dispensa;Januário Cicco;MUNICIPIO DE BOA SAUDE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada na prestação de serviços de assessoria de apoio administrativo, com ênfase na assistência técnica, regularização de pendências, monitoramento e acompanhamento nos sistemas do Ministério da Educação (SIMEC) e do Fundo Nacional de Desenvolvimento da Educação (FNDE), visando atender às necessidades da Secretaria Municipal de Educação de Boa Saúde/RN;59799.96;;REPETIDO
;Dispensa;Natal;MUNICIPIO DE NATAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na locação de tablet com serviços de internet, visando suprir as necessidades do Departamento de Concessões, Permissões e Autorização - DCPA/SEMSUR, conforme as especificações deste Termo de Referência.;46366.32;http://portaldecomprasnatal.com.br;REPETIDO
;Dispensa;Portalegre;MUNICIPIO DE PORTALEGRE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;1.1. Aquisição de meio-fio de concreto pré-moldado, nas dimensões 80x30x10 cm, destinado à contenção lateral e acabamento das vias que estão recebendo pavimentação asfáltica na comunidade de Baixa Grande, zona rural do Município de Portalegre/RN;60000.0;;REPETIDO
;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de serviços de 7ª revisão de garantia programada de 130.000KM, incluindo o fornecimento de peças e acessórios para veículo FIAT DUCATO MULTI 2.2, de PLACA RQJ7D70, pertencente a frota da Secretaria Municipal de Saúde - SESAU.;693.89;;REPETIDO
;Dispensa;Caraúbas;MUNICIPIO DE CARAUBAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS DE MONITORAMENTO por câmeras de vídeo, compreendendo planejamento técnico, fornecimento, instalação, operação assistida, suporte técnico e retirada dos equipamentos durante a Festa de São Sebastião de Caraúbas/RN – Edição 2026, atendendo às demandas da Secretaria Municipal de Cultura e Turismo do Município de Caraúbas/RN.;24830.63;;REPETIDO
;Dispensa;Natal;RIO GRANDE DO NORTE TRIBUNAL DE JUSTICA DO ESTADO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para prestação do serviço de produção e execução de corrida de rua a ser realizada, com distâncias de 3 e 5 km, com largada e chegada na sede do Tribunal de Justiça do Rio Grande do Norte (TJRN), para um público de 600 pessoas, no dia 2 de novembro de 2025.;54951.5;;REPETIDO
;Dispensa;Natal;RIO GRANDE DO NORTE TRIBUNAL DE JUSTICA DO ESTADO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Prestador de Serviços Turísticos para Prestação dos Serviços de Hospedagem, para acomodar Jurados, testemunhas, Oficiais de Justiça e policiais em virtude da realização de julgamento do Tribunal do Júri, das varas Criminais da Comarca de Natal, com entrada no dia 01 de dezembro e saída no dia 05 de dezembro de 2025.;9895.0;;REPETIDO
;Dispensa;Extremoz;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviço de comunicação digital, para produção, edição e captação de imagens e filmagens, bem como a criação de conteúdo para veiculação nos meios de comunicação social, visando atender as demandas do Serviço Autônomo de Água e Esgoto de Extremoz/RN;55407.96;;REPETIDO
;Dispensa;Natal;RIO GRANDE DO NORTE TRIBUNAL DE JUSTICA DO ESTADO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para fornecimento de licença de uso anual de ferramenta web de pesquisa e comparação de preços praticados pela Administração Pública.;15900.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Aquisição de gêneros alimentícios e materiais de limpeza, com vistas a atender às necessidades operacionais e administrativas da Câmara Municipal de Vereadores de Bom Jesus/RN.;45950.0;;REPETIDO
;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Processo de despesa destinado a contratação de empresa especializada para aquisição de licença de uso de software de gerenciamento de analises clínicas, a fim de atender demanda da Secretaria Municipal de Saúde – SESAU.;1800.0;;REPETIDO
;Dispensa;Januário Cicco;MUNICIPIO DE BOA SAUDE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;contratação de empresa especializada na prestação de serviços de lavagem, higienização interna e externa de veículos automotores, incluindo carros de passeio, utilitários, motocicletas, ônibus e demais veículos pertencentes ou a serviço das diversas secretarias da Administração Pública Municipal de Boa Saúde/RN.;62571.4;;REPETIDO
;Dispensa;Macau;MUNICIPIO DE MACAU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de pessoa jurídica para coleta, transporte, tratamento e destino final (incineração)dos resíduos dos serviços de saúde no município de Macau/RN.;57420.0;;REPETIDO
;Dispensa;Macau;MUNICIPIO DE MACAU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de insumos odontológicos para atender as necessidades da Secretaria Municipal de Saúde de Macau/RN;1285199.75;;REPETIDO
;Dispensa;Equador;MUNICIPIO DE EQUADOR;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE GLP EM BOTIJÃO COM PESO DA CARGA 13 KG, PARA UTILIZAÇÃO DOMÉSTICA, VALOR DE REFERENCIA TABELA ANP REGIONAL CAICÓ;59375.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Equador-2468/DEMD-4-2026-2026-449301;REPETIDO
;Dispensa;Lagoa Salgada;MUNICIPIO DE LAGOA SALGADA;AQUISIÇÃO;EVENTOS E CULTURA;AQUISIÇÃO - EVENTOS E CULTURA;CONTRATAÇÃO DE SHOW MUSICAL COM TRIO PÉ DE SERRA, PARA REALIZAÇÃO DO FORRÓ DA TERCEIRA IDADE COM OS IDOSOS ASSISTIDOS PELO SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULO, JUNTO A SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E TRABALHO NO MUNICÍPIO DE LAGOA SALGADA/RN.;33600.0;;REPETIDO
;Dispensa;Jucurutu;MUNICIPIO DE JUCURUTU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;AQUISIÇÃO GRADATIVA E EVENTUAL DE MATERIAL HIDRÁULICO PARA ATENDER DEMANDA EMERGENCIAL DA SECRETARIA DE AGRICULTURA DE COMBATE A SECA.;53655.16;;REPETIDO
;Dispensa;Equador;MUNICIPIO DE EQUADOR;AQUISIÇÃO;FROTA E COMBUSTÍVEL;AQUISIÇÃO - FROTA E COMBUSTÍVEL;Contratação de empresa para locação de ambulância, destinada ao atendimento das demandas da Secretaria Municipal de Saúde, com disponibilização imediata, condutor e combustivel por conta do contratante e manutenção preventiva e corretiva por conta do contratante;65200.0;;REPETIDO
;Dispensa;Natal;CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DO RIO GRANDE DO NORTE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Aquisição de materiais de higiene e limpeza, com ENTREGA ÚNICA, para atender a demanda do Core-RN, conforme as especificações e os quantitativos informados no Termo de Referência.;9501.76;;REPETIDO
;Dispensa;Natal;CONSELHO REGIONAL DE FARMACIA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de prestador de serviços para execução dos serviços de manutenção preventiva e corretiva dos aparelhos de ar-condicionado desta autarquia, sem fornecimento e reposição de peças, no exercício de 2026, visando manter os mesmos em boas condições (manutenção e conservação) pelo período de 12 (doze) meses.;63399.96;;REPETIDO
;Dispensa;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente dispensa é a escolha da proposta mais vantajosa para a contratação, por dispensa de licitação, de empresa para serviço de utilização, por meio do fornecimento de arquivos e licenças, de cartas eletrônicas internacionais, para a comissão OBANGAME EXPRESS-2026 / GUINEX-VI / 70 ANOS DA MARINHA NIGÉRIA;3700.0;;REPETIDO
;Dispensa;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente dispensa é a escolha da proposta mais vantajosa para a contratação, por dispensa de licitação, de materiais de marinharia;50516.2;;REPETIDO
;Dispensa;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente dispensa é a escolha da proposta mais vantajosa para a contratação, por dispensa de licitação, de materiais de remoção de ferrugem e pintura;21852.3;;REPETIDO
;Dispensa;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente dispensa é a escolha da proposta mais vantajosa para a contratação, por dispensa de licitação, de tintas;64920.0;;REPETIDO
;Dispensa;Parnamirim;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviço de manutenção preventiva e corretiva de robô industrial Mitsubishi RV2SDB (braço robótico) do IFRN - Parnamirim;23848.96;;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DIVERSOS COM GESSO EM PRÉDIOS PÚBLICOS NO MUNICÍPIO DE VÁRZEA/RN.;105006.13;;REPETIDO
;Dispensa;Passa e Fica;MUNICIPIO DE PASSA E FICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para realização de processo seletivo, destinada a planejar, coordenar, supervisionar e executar todas as etapas necessárias à realização do certame.;26499.67;;REPETIDO
;Dispensa;Campo Grande;AUGUSTO SEVERO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATAÇÃO DE PESSOA JURÍDICA VISANDO À EXECUÇÃO DOS SERVIÇOS DE ASSESSORIA E CONSULTORIA EM GESTÃO E GOVERNANÇA PÚBLICA NO PLANEJAMENTO DAS CONTRATAÇÕES COM PROFISSIONAL IN LOCO, NA CÂMARA MUNICIPAL DE CAMPO GRANDE/RN;53370.0;;REPETIDO
;Dispensa;Riacho da Cruz;MUNICIPIO DE RIACHO DA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de bens móveis diversos destinados à premiação do sorteio a ser realizado entre os contribuintes adimplentes com o Imposto Predial e Territorial Urbano (IPTU) referente ao exercício de 2025, programado para ocorrer no mês de janeiro de 2026, como instrumento de incentivo à adimplência tributária, fortalecimento da arrecadação municipal e promoção da educação fiscal, conforme especificações, quantidades e condições estabelecidas no Termo de Referência.;3259.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;TI E TECNOLOGIA;AQUISIÇÃO - TI E TECNOLOGIA;Contratação de empresa especializada para o fornecimento de acesso à Rede Mundial de Computadores – INTERNET para Câmara Municipal de Vereadores de Bom Jesus/RN.;2040.0;;REPETIDO
